date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:36:55%20GMT	https://mainchannelbrewing.com/about-us/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	(from https://mainchannelbrewing.com/about-us/)
16:36:55	566915/566915	---M--	200	added ('OK')	image/png	etag:%2268768360-8a683%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/inner_vertical_transparent_02.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/inner_vertical_transparent_02.png	(from https://mainchannelbrewing.com/about-us/)
16:36:56	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:36:56%20GMT	https://mainchannelbrewing.com/about-us/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	(from https://mainchannelbrewing.com/about-us/)
16:36:56	495979/495979	---M--	200	added ('OK')	image/jpeg	etag:%2268768353-7916b%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/hero_inner_beer_01.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_inner_beer_01.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:56	2649/2649	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:36:56%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Four-team%2F	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embed42b6.json	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:56	2844/2844	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2000:36:56%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Four-team%2F&format=xml	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embed8e8c	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:57	49346/49346	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:36:57%20GMT	https://mainchannelbrewing.com/wp-json/wp/v2/pages/86	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/wp/v2/pages/86.json	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:36:57%20GMT	https://mainchannelbrewing.com/about-us/our-team/'https://mainchannelbrewing.com/wp-content/uploads/2025/04/hero_inner_beer_01.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/our-team/'https_/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_inner_beer_01.jpg'	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:36:57%20GMT	https://mainchannelbrewing.com/?p=86	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/index6213.html	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:57	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:36:58%20GMT	https://mainchannelbrewing.com/about-us/our-team/https:/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_inner_beer_01.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/our-team/https_/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_inner_beer_01.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:58	634323/634323	---M--	200	added ('OK')	image/png	etag:%226876834b-9add3%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/transparent_team_1-1.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/transparent_team_1-1.png	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:58	392930/392930	---M--	200	added ('OK')	image/jpeg	etag:%2268768363-5fee2%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/tyke.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/tyke.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:58	314091/314091	---M--	200	added ('OK')	image/jpeg	etag:%22696ebd00-4caeb%22	https://mainchannelbrewing.com/wp-content/uploads/2026/01/IMG_1459.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2026/01/IMG_1459.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:58	8329/8329	---M--	200	added ('OK')	image/png	etag:%2268768357-2089%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/Staff-Female.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/Staff-Female.png	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:59	376713/376713	---M--	200	added ('OK')	image/jpeg	etag:%22696ebc82-5bf89%22	https://mainchannelbrewing.com/wp-content/uploads/2026/01/IMG_3018.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2026/01/IMG_3018.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:59	307245/307245	---M--	200	added ('OK')	image/jpeg	etag:%226876835c-4b02d%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/LeightEllen.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/LeightEllen.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:36:59%20GMT	https://mainchannelbrewing.com/about-us/our-team/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/our-team/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	(from https://mainchannelbrewing.com/about-us/our-team/)
16:36:59	141651/141651	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2000:36:59%20GMT	https://mainchannelbrewing.com/about-us/testimonials/	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/testimonials/index.html	(from https://mainchannelbrewing.com/about-us/our-team/)
16:37:00	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:00%20GMT	https://mainchannelbrewing.com/about-us/our-team/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/our-team/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	(from https://mainchannelbrewing.com/about-us/our-team/)
16:37:00	2336/2336	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:00%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Fbeer-menu%2F	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embed0c69.json	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:00	2483/2483	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2000:37:00%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Fbeer-menu%2F&format=xml	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embede854	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:00	43556/43556	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:01%20GMT	https://mainchannelbrewing.com/wp-json/wp/v2/pages/815	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/wp/v2/pages/815.json	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:01%20GMT	https://mainchannelbrewing.com/about-us/beer-menu/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/beer-menu/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg'	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:01%20GMT	https://mainchannelbrewing.com/?p=815	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/indexe398.html	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:01	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:01%20GMT	https://mainchannelbrewing.com/about-us/beer-menu/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/beer-menu/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:03	346294/346294	---M--	200	added ('OK')	image/png	etag:%22687682de-548b6%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_02.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_02.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:03	518027/518027	---M--	200	added ('OK')	image/png	etag:%2268768282-7e78b%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/beer_glass_transparent_01.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/beer_glass_transparent_01.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:03	372404/372404	---M--	200	added ('OK')	image/png	etag:%2268768295-5aeb4%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_03.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_03.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:03	353809/353809	---M--	200	added ('OK')	image/png	etag:%226876828e-56611%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_05.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_05.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:03	305098/305098	---M--	200	added ('OK')	image/png	etag:%2268768349-4a7ca%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/beer_menu_01-1.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/beer_menu_01-1.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:03	376839/376839	---M--	200	added ('OK')	image/png	etag:%2268768276-5c007%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_06.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_06.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:04	371915/371915	---M--	200	added ('OK')	image/png	etag:%22687682a7-5accb%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_04.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/beer_menu_04.png	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:04%20GMT	https://mainchannelbrewing.com/about-us/beer-menu/'https://mainchannelbrewing.com/wp-content/uploads/2025/04/hero_home_beer_01-story-1.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/beer-menu/'https_/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_home_beer_01-story-1.jpg'	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:04	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:04%20GMT	https://mainchannelbrewing.com/about-us/beer-menu/https:/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_home_beer_01-story-1.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/beer-menu/https_/mainchannelbrewing.com/wp-content/uploads/2025/04/hero_home_beer_01-story-1.jpg	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:05%20GMT	https://mainchannelbrewing.com/about-us/beer-menu/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/beer-menu/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:05	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:05%20GMT	https://mainchannelbrewing.com/about-us/beer-menu/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/beer-menu/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	(from https://mainchannelbrewing.com/about-us/beer-menu/)
16:37:05	2361/2361	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:05%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Funder-construction%2F	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embedbe25.json	(from https://mainchannelbrewing.com/under-construction/)
16:37:05	2510/2510	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2000:37:06%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Funder-construction%2F&format=xml	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embede57c	(from https://mainchannelbrewing.com/under-construction/)
16:37:06	11311/11311	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:06%20GMT	https://mainchannelbrewing.com/wp-json/wp/v2/pages/940	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/wp/v2/pages/940.json	(from https://mainchannelbrewing.com/under-construction/)
16:37:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:06%20GMT	https://mainchannelbrewing.com/under-construction/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/under-construction/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg'	(from https://mainchannelbrewing.com/under-construction/)
16:37:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:06%20GMT	https://mainchannelbrewing.com/?p=940	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/indexb253.html	(from https://mainchannelbrewing.com/under-construction/)
16:37:07	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:07%20GMT	https://mainchannelbrewing.com/under-construction/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/under-construction/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_menu_background_01.jpg	(from https://mainchannelbrewing.com/under-construction/)
16:37:07	20026/20026	---M--	200	added ('OK')	image/png	etag:%2268768362-4e3a%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/logo-white.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/logo-white.png	(from https://mainchannelbrewing.com/under-construction/)
16:37:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:07%20GMT	https://mainchannelbrewing.com/under-construction/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/under-construction/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	(from https://mainchannelbrewing.com/under-construction/)
16:37:07	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:07%20GMT	https://mainchannelbrewing.com/under-construction/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/under-construction/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	(from https://mainchannelbrewing.com/under-construction/)
16:37:08	2326/2326	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:08%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Fcontact%2F	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embed0dfc.json	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:08	2473/2473	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2000:37:08%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Fcontact%2F&format=xml	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embed6709	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:08	55312/55312	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:08%20GMT	https://mainchannelbrewing.com/wp-json/wp/v2/pages/17	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/wp/v2/pages/17.json	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:09%20GMT	https://mainchannelbrewing.com/about-us/contact/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_team.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/contact/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_team.jpg'	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:09%20GMT	https://mainchannelbrewing.com/?p=17	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/indexd8eb.html	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:09	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:09%20GMT	https://mainchannelbrewing.com/about-us/contact/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_team.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/contact/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_team.jpg	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:10%20GMT	https://mainchannelbrewing.com/about-us/contact/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/contact/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg'	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:10	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:10%20GMT	https://mainchannelbrewing.com/about-us/contact/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/contact/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_03.jpg	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:10	285292/285292	---M--	200	added ('OK')	image/gif	etag:%226876835f-45a6c%22	https://mainchannelbrewing.com/wp-content/uploads/2025/04/MCGIF-ezgif.com-video-to-gif-converter-2.gif	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2025/04/MCGIF-ezgif.com-video-to-gif-converter-2.gif	(from https://mainchannelbrewing.com/about-us/contact/)
16:37:11	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2005%20Feb%202026%2000:37:10%20GMT	https://mainchannelbrewing.com/wp-content/themes/craft-beer/	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/themes/craft-beer/index.html	(from https://mainchannelbrewing.com/)
16:37:11	2351/2351	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:11%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Ftestimonials%2F	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embed08da.json	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:11	2498/2498	---MCZ	200	added ('OK')	text/xml	date:Thu,%2005%20Feb%202026%2000:37:11%20GMT	https://mainchannelbrewing.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmainchannelbrewing.com%2Fabout-us%2Ftestimonials%2F&format=xml	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/oembed/1.0/embedfc9f	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:12	54625/54625	---MCZ	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2000:37:12%20GMT	https://mainchannelbrewing.com/wp-json/wp/v2/pages/322	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-json/wp/v2/pages/322.json	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:12	32916/32916	---M--	200	added ('OK')	image/png	etag:%226876828e-8094%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/logo-black.png	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/logo-black.png	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:12%20GMT	https://mainchannelbrewing.com/?p=322	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/indexeffc.html	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2000:37:12%20GMT	https://mainchannelbrewing.com/about-us/testimonials/'https://mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_05.jpg'	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/testimonials/'https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_05.jpg'	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:13	96033/96033	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2000:37:13%20GMT	https://mainchannelbrewing.com/about-us/testimonials/https:/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_05.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/about-us/testimonials/https_/mainchannelbrewing.com/wp-content/uploads/2017/05/hero_inner_beer_05.jpg	(from https://mainchannelbrewing.com/about-us/testimonials/)
16:37:13	1600/1600	---M--	200	added ('OK')	image/jpeg	etag:%226876830e-640%22	https://mainchannelbrewing.com/wp-content/uploads/2017/05/testimonials_01.jpg	C:/Users/mark_/OneDrive/Desktop/mainchannelbrewing/mainchannelbrewing/mainchannelbrewing.com/wp-content/uploads/2017/05/testimonials_01.jpg	(from https://mainchannelbrewing.com/about-us/testimonials/)
